Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield,MA50,MA200
2012-11-19,5492.8,5508.05,5459.15,5479.3,192493172.0,59492100000.0,17.37,2.79,1.46,5510.839,5209.78425
2012-11-20,5507.75,5519.05,5452.5,5475.65,197918413.0,60972400000.0,17.36,2.79,1.46,5518.055,5211.4495
2012-11-21,5485.05,5520.2,5465.3,5515.7,190138019.0,58375100000.0,17.48,2.81,1.45,5524.201,5213.068499999999
2012-11-22,5527.45,5545.1,5510.5,5532.2,174659662.0,53186700000.0,17.54,2.82,1.45,5530.3240000000005,5214.542
2012-11-23,5538.75,5543.75,5502.25,5534.8,166021185.0,47117400000.0,17.54,2.82,1.45,5536.352999999999,5216.195
2012-11-26,5553.35,5563.1,5541.35,5554.25,170994462.0,50245600000.00001,17.59,2.82,1.44,5542.316999999999,5217.75775
2012-11-27,5573.35,5649.2,5573.35,5644.35,232910956.0,83297700000.0,17.87,2.86,1.42,5549.39,5219.54525
2012-11-29,5652.4,5740.6,5652.4,5734.55,348004313.0,134148300000.0,18.16,2.91,1.4,5558.272000000001,5221.8995
2012-11-30,5744.1,5790.35,5736.9,5786.15,462324496.0,139998400000.0,18.32,2.93,1.39,5565.678999999999,5224.46875
2012-12-03,5785.05,5806.45,5768.6,5785.65,225218425.0,68133500000.0,18.32,2.93,1.39,5572.305,5226.900250000001
2012-12-04,5782.25,5810.8,5774.75,5805.25,239933087.0,69673800000.0,18.38,2.94,1.39,5579.274,5228.85575
2012-12-05,5820.25,5833.7,5808.4,5816.3,228624264.0,75503400000.0,18.42,2.95,1.39,5587.246,5230.869
2012-12-06,5838.1,5858.5,5761.85,5848.65,257967131.0,81284100000.0,18.52,2.97,1.38,5593.309,5232.8525
2012-12-07,5851.55,5868.1,5806.95,5824.45,230273662.0,79405400000.0,18.44,2.95,1.38,5599.145,5234.516500000001
2012-12-10,5832.05,5838.8,5809.0,5829.15,179245517.0,61097000000.0,18.46,2.96,1.38,5604.916,5236.807
2012-12-11,5841.95,5880.95,5781.5,5816.45,232249095.0,85869400000.0,18.42,2.95,1.39,5610.601,5239.1305
2012-12-12,5832.65,5841.65,5794.0,5808.15,225612714.0,85862000000.0,18.4,2.95,1.39,5616.221000000001,5241.66675
2012-12-13,5818.7,5825.75,5759.8,5769.5,233058851.0,82217600000.0,18.27,2.93,1.4,5619.936000000001,5244.73875
2012-12-14,5765.65,5803.75,5758.05,5799.55,188329572.0,69312500000.0,18.37,2.94,1.39,5623.887000000001,5247.42875
2012-12-17,5783.6,5809.05,5777.75,5786.2,183278157.0,67881400000.0,18.34,2.94,1.39,5627.253000000001,5249.994250000001
2012-12-18,5799.35,5837.7,5753.3,5830.95,243419609.0,91858799999.99998,18.48,2.96,1.38,5630.438999999999,5252.999250000001
2012-12-19,5848.7,5871.85,5846.85,5864.8,249905085.0,91124800000.0,18.59,2.98,1.37,5635.069,5256.089250000001
2012-12-20,5868.5,5868.5,5818.0,5854.8,218676725.0,76238100000.0,18.56,2.97,1.38,5640.811,5259.1275
2012-12-21,5830.65,5830.65,5779.85,5785.3,235253834.0,77906500000.0,18.34,2.94,1.39,5644.585,5262.202249999999
2012-12-24,5803.15,5808.5,5783.35,5793.2,145790103.0,49169000000.0,18.36,2.94,1.39,5649.575,5265.58475
2012-12-26,5801.1,5850.4,5798.4,5839.75,137987499.0,47265500000.0,18.51,2.96,1.38,5654.374,5269.231750000001
2012-12-27,5860.65,5862.6,5802.0,5806.85,257155798.0,83698900000.0,18.41,2.95,1.39,5659.049,5272.1425
2012-12-28,5821.5,5852.5,5816.25,5845.7,148229478.0,53636300000.0,18.53,2.97,1.38,5664.384,5275.098249999999
2012-12-31,5839.7,5856.4,5839.55,5847.5,112338673.0,41318900000.0,18.53,2.97,1.38,5670.56,5277.737999999999
2013-01-01,5875.15,5908.0,5875.15,5896.9,142892119.0,47225400000.0,18.69,2.99,1.37,5677.5,5280.441
2013-01-02,5923.95,5952.3,5923.95,5938.2,199130344.0,68684900000.0,18.82,3.01,1.36,5684.138999999999,5283.778
2013-01-03,5957.4,5962.0,5931.6,5956.55,193183242.0,68123600000.0,18.88,3.02,1.35,5691.818,5287.51775
2013-01-04,5958.65,5965.4,5927.85,5961.25,199526921.0,69129600000.0,18.9,3.03,1.35,5699.017000000001,5291.5925
2013-01-07,5983.25,5983.25,5928.55,5939.25,205625988.0,71949000000.0,18.83,3.01,1.36,5706.274,5295.448
2013-01-08,5935.1,5954.2,5914.7,5949.9,201019328.0,73430200000.0,18.86,3.02,1.35,5713.515,5298.89725
2013-01-09,5953.9,5971.65,5910.85,5922.85,226224239.0,85698600000.0,18.77,3.01,1.36,5721.109,5302.889
2013-01-10,5946.1,5956.15,5896.65,5918.85,220164332.0,82477200000.0,18.75,3.0,1.36,5728.701,5306.61475
2013-01-11,5955.6,5960.0,5882.6,5892.7,209648767.0,100415100000.0,18.67,2.99,1.37,5737.032000000001,5310.65775
2013-01-14,5906.0,5978.25,5899.2,5966.9,210368498.0,90059100000.0,18.9,3.03,1.35,5746.306,5314.8017500000005
2013-01-15,5978.4,6008.35,5960.75,5996.85,236089475.0,91789900000.0,18.97,3.04,1.34,5755.611,5319.34025
2013-01-16,5990.5,5998.05,5929.6,5938.4,222486757.0,86289700000.0,18.77,3.01,1.36,5762.7429999999995,5323.626
2013-01-17,5937.9,5984.95,5929.35,5970.65,279587966.0,101146100000.0,18.87,3.03,1.35,5770.434,5327.4785
2013-01-18,5987.95,6008.7,5973.2,5988.0,288481206.0,109015800000.0,18.82,3.04,1.35,5778.089,5331.2919999999995
2013-01-21,6005.9,6014.0,5988.9,6005.1,235301382.0,81104900000.0,18.79,3.05,1.34,5785.2919999999995,5334.96975
2013-01-22,6003.45,6025.05,5960.9,5967.5,238302754.0,78570300000.0,18.57,3.03,1.35,5792.085999999999,5338.6140000000005
2013-01-23,5971.4,5989.5,5932.8,5968.4,244369094.0,80047300000.0,18.57,3.03,1.35,5799.895,5342.69575
2013-01-24,5961.1,5976.45,5916.65,5923.7,299474268.0,99321299999.99998,18.37,3.01,1.36,5806.585,5346.511000000001
2013-01-25,5928.15,5988.65,5917.95,5984.0,253748944.0,83690300000.0,18.55,3.04,1.35,5814.754,5350.72525
2013-01-28,5990.35,5999.6,5971.35,5985.4,199636696.0,76742500000.0,18.52,3.04,1.35,5823.527999999999,5354.715
2013-01-29,5977.0,6020.1,5951.15,5957.75,281602114.0,109329900000.0,18.43,3.02,1.35,5832.883999999999,5358.879
2013-01-30,5970.6,5981.95,5951.0,5961.45,245009023.0,84750100000.0,18.42,3.03,1.35,5842.526999999999,5362.960999999999
2013-01-31,5952.85,5968.0,5939.2,5950.95,292459652.0,113648500000.0,18.3,3.02,1.35,5852.033,5366.693249999999
2013-02-01,5956.25,5973.7,5913.9,5923.45,248204164.0,81338200000.0,18.24,3.01,1.36,5860.188,5370.252
2013-02-04,5945.7,5961.0,5904.4,5909.65,228625878.0,79804200000.0,18.23,3.0,1.36,5867.736999999999,5373.62025
2013-02-05,5876.75,5892.9,5868.2,5880.05,216194103.0,73891600000.0,18.13,2.98,1.37,5874.642000000001,5377.035500000001
2013-02-06,5906.5,5913.1,5880.75,5885.8,247262337.0,78671400000.0,18.14,2.99,1.37,5881.273,5380.918000000001
2013-02-07,5866.45,5905.9,5851.55,5861.9,241837464.0,74765700000.0,18.05,2.98,1.37,5885.623999999999,5384.609
2013-02-08,5853.85,5875.95,5807.9,5826.25,279605142.0,86552700000.0,17.94,2.96,1.39,5887.458,5388.219
2013-02-11,5840.35,5841.95,5805.05,5821.0,179294039.0,67106500000.0,17.97,2.95,1.38,5888.155,5391.88225
2013-02-12,5818.05,5848.35,5806.4,5844.05,210656490.0,62574100000.0,18.06,2.97,1.38,5889.323,5395.6720000000005
2013-02-13,5861.45,5889.1,5837.9,5846.5,215720509.0,75220600000.0,18.27,2.97,1.38,5890.148,5399.3815
2013-02-14,5846.6,5853.1,5792.5,5804.05,243239809.0,91368400000.0,18.18,2.95,1.39,5889.903,5402.685
2013-02-15,5781.15,5810.15,5761.95,5798.1,204558498.0,68175000000.0,18.13,2.94,1.39,5888.892,5406.00025
2013-02-18,5799.25,5822.75,5794.4,5810.95,175209799.0,54425700000.0,18.2,2.95,1.38,5888.621999999999,5409.642
2013-02-19,5812.7,5861.3,5797.15,5853.85,167547576.0,52059700000.0,18.43,2.98,1.37,5889.116,5413.971
2013-02-20,5876.3,5881.65,5849.95,5855.3,214608121.0,70049000000.0,18.51,2.98,1.37,5889.893,5418.150500000001
2013-02-21,5826.85,5826.85,5754.55,5760.9,267281674.0,102864300000.0,18.2,2.93,1.4,5888.947999999999,5422.400250000001
2013-02-22,5748.85,5786.25,5743.4,5762.35,226157480.0,71335100000.0,18.18,2.93,1.4,5888.805,5426.81875
2013-02-25,5779.85,5786.5,5733.35,5761.35,187299353.0,62860100000.0,18.18,2.93,1.4,5888.041,5431.262749999999
2013-02-26,5747.15,5747.15,5660.9,5672.35,231181197.0,73756600000.0,17.9,2.88,1.42,5885.763999999999,5435.449250000001
2013-02-27,5692.45,5732.2,5661.65,5711.95,253159464.0,79061700000.0,17.92,2.9,1.41,5883.384,5439.937
2013-02-28,5743.8,5763.25,5587.6,5605.05,495538475.0,160713200000.0,17.58,2.85,1.44,5878.188999999999,5443.73075
2013-03-01,5613.05,5654.9,5598.55,5635.05,253770304.0,89667900000.00002,17.68,2.87,1.43,5873.794,5448.08875
2013-03-04,5622.3,5625.35,5580.25,5609.9,217244660.0,72952800000.0,17.6,2.85,1.43,5870.286,5452.271
2013-03-05,5630.2,5699.1,5630.2,5693.9,247054840.0,80004500000.0,17.86,2.9,1.41,5868.3,5456.792250000001
2013-03-06,5721.15,5740.4,5708.35,5727.05,226080207.0,78180700000.0,17.97,2.91,1.4,5866.045999999999,5461.38875
2013-03-07,5712.5,5779.3,5712.5,5767.6,204789963.0,72209400000.0,18.09,2.93,1.39,5865.2609999999995,5466.412249999999
2013-03-08,5784.85,5852.15,5784.85,5845.85,219495371.0,78469500000.0,18.34,2.97,1.38,5865.264,5471.959250000001
2013-03-11,5846.3,5872.5,5834.55,5844.35,187610488.0,72370300000.0,18.28,2.96,1.38,5865.201,5477.1145
2013-03-12,5846.4,5852.7,5793.65,5812.8,185509542.0,66271800000.0,18.18,2.94,1.39,5863.518999999999,5482.09425
2013-03-13,5787.95,5789.6,5738.05,5746.65,194793611.0,64865000000.0,17.98,2.91,1.41,5859.688,5486.42225
2013-03-14,5742.3,5812.45,5689.45,5803.15,233887702.0,89292500000.0,18.15,2.94,1.39,5856.62,5491.021
2013-03-15,5808.2,5841.7,5761.55,5768.7,239881740.0,90853000000.0,18.05,2.92,1.4,5852.768999999999,5495.6585
2013-03-18,5721.45,5751.55,5715.1,5737.05,163532439.0,59966200000.0,17.95,2.91,1.41,5848.725,5500.226500000001
2013-03-19,5757.3,5761.8,5632.75,5644.9,269127408.0,100604100000.0,17.66,2.86,1.43,5842.625,5504.724
2013-03-20,5640.2,5645.05,5572.95,5585.25,284230994.0,89619700000.0,17.47,2.83,1.45,5835.873,5508.915499999999
2013-03-21,5595.2,5647.65,5539.45,5549.55,277259840.0,92388400000.0,17.36,2.81,1.46,5828.486999999999,5512.85875
2013-03-22,5550.2,5580.85,5522.35,5543.1,257944212.0,76666600000.0,17.34,2.81,1.46,5821.495,5516.138250000001
2013-03-25,5590.6,5606.6,5512.35,5523.4,261624444.0,74384600000.0,17.28,2.8,1.46,5812.625,5519.068249999999
2013-03-26,5506.35,5542.65,5506.35,5531.25,218461399.0,65176600000.0,17.3,2.8,1.46,5803.312999999999,5521.944
2013-03-28,5536.2,5587.4,5498.6,5578.9,342204218.0,108105700000.0,17.45,2.82,1.45,5796.1230000000005,5525.141749999999
2013-04-01,5592.4,5617.8,5576.3,5604.95,149130930.0,48607900000.0,17.51,2.84,1.45,5788.809,5528.179750000001
2013-04-02,5600.35,5657.5,5592.25,5653.3,187275709.0,60702400000.0,17.66,2.87,1.43,5782.115,5531.428999999999
2013-04-03,5646.45,5653.25,5560.3,5580.6,261006726.0,74564800000.0,17.43,2.83,1.45,5773.625,5534.6452500000005
2013-04-04,5548.4,5553.35,5476.6,5485.0,221156642.0,67131600000.0,17.13,2.78,1.48,5763.975,5537.00025
2013-04-05,5477.75,5491.6,5448.65,5466.65,210738929.0,70843100000.0,17.08,2.77,1.48,5753.94,5539.63
2013-04-08,5464.25,5484.4,5455.55,5460.75,170559121.0,52088800000.0,17.06,2.77,1.49,5744.681,5542.055
2013-04-09,5485.95,5517.45,5408.3,5414.1,210196907.0,70526100000.0,16.91,2.75,1.5,5733.282999999999,5544.141750000001
2013-04-10,5450.5,5483.9,5394.85,5475.15,244257292.0,73594200000.0,17.1,2.78,1.48,5723.078,5546.31
2013-04-11,5513.4,5520.85,5458.9,5506.9,252363769.0,82252000000.0,17.2,2.79,1.47,5714.061000000001,5548.72275
2013-04-12,5442.6,5472.5,5426.4,5457.3,201446796.0,89262200000.0,17.05,2.77,1.49,5703.978,5551.030500000001
2013-04-15,5437.85,5514.3,5431.45,5488.55,224160548.0,90653400000.0,17.14,2.79,1.48,5694.73,5553.4394999999995
2013-04-16,5480.45,5609.85,5476.5,5601.25,253436420.0,79256700000.0,17.49,2.84,1.45,5688.286,5556.31
2013-04-17,5619.7,5647.9,5585.6,5603.75,258951519.0,102181800000.0,17.38,2.84,1.45,5682.168000000001,5559.153999999999
2013-04-18,5598.85,5702.6,5598.85,5693.6,273960999.0,91410900000.0,17.66,2.89,1.42,5678.438999999999,5561.82625
2013-04-22,5700.9,5758.95,5700.9,5749.6,264446516.0,83913799999.99998,17.83,2.92,1.41,5675.715,5564.75575
2013-04-23,5757.7,5757.7,5704.25,5747.8,247573184.0,74079300000.0,17.83,2.92,1.41,5673.433000000001,5567.590249999999
2013-04-25,5765.85,5826.95,5765.85,5820.55,316580075.0,116604000000.0,18.05,2.95,1.39,5673.319,5570.70875
2013-04-26,5808.4,5811.9,5768.85,5779.45,238940683.0,88205800000.0,17.81,2.93,1.4,5672.488,5573.495749999999
2013-04-29,5785.5,5828.4,5779.85,5816.4,225866970.0,73036700000.0,17.89,2.95,1.39,5671.935,5576.534000000001
2013-04-30,5843.45,5869.25,5783.15,5846.2,270168764.0,95499700000.0,17.98,2.97,1.39,5671.928999999999,5579.939
2013-05-02,5828.85,5935.4,5828.85,5917.35,281582348.0,98628799999.99998,18.19,3.0,1.37,5674.195,5583.369500000001
2013-05-03,5912.8,5920.6,5859.2,5868.8,287244885.0,93073799999.99998,18.04,2.98,1.38,5675.609,5586.733499999999
2013-05-06,5869.3,5902.55,5854.15,5897.45,208342056.0,65967200000.0,18.13,2.99,1.38,5677.339,5590.55775
2013-05-07,5910.3,5973.3,5910.3,5967.2,223044840.0,76422700000.0,18.35,3.03,1.36,5679.606000000001,5594.7792500000005
2013-05-08,5986.15,5998.4,5948.35,5986.75,193871829.0,69221900000.0,18.36,3.04,1.35,5682.235,5599.23275
2013-05-09,5994.4,6000.7,5958.9,5968.0,204708951.0,70794100000.0,18.26,3.03,1.36,5686.377,5603.63075
2013-05-10,5964.5,6020.45,5964.5,6012.4,200381560.0,70099300000.0,18.38,3.05,1.35,5691.378,5608.15475
2013-05-11,6005.95,6031.45,6005.85,6025.15,16971298.0,5240500000.0,18.42,3.06,1.35,5696.654,5612.625
2013-05-13,6017.25,6022.8,5898.65,5906.15,190056898.0,62475400000.0,17.97,3.0,1.37,5701.33,5616.65725
2013-05-14,5913.25,5948.45,5896.55,5921.6,200683876.0,66914399999.99999,18.03,2.99,1.37,5705.523,5621.18375
2013-05-15,5943.6,6072.9,5943.6,6065.05,242890657.0,94643100000.0,18.46,3.07,1.34,5714.723000000001,5626.363249999999
2013-05-16,6048.55,6108.25,6048.55,6090.85,252108698.0,91975700000.0,18.48,3.08,1.33,5723.838999999999,5631.7725
2013-05-17,6093.35,6122.3,6069.9,6112.35,238520674.0,84436000000.0,18.55,3.09,1.33,5733.888000000001,5637.627750000001
2013-05-20,6122.95,6151.6,6066.3,6076.7,221823697.0,78927000000.0,18.51,3.07,1.34,5741.544,5643.08025
2013-05-21,6072.15,6095.3,6023.6,6034.35,218293425.0,75187300000.0,18.38,3.05,1.35,5747.69,5647.83125
2013-05-22,6048.65,6070.25,5994.1,6013.15,213697356.0,83238300000.0,18.3,3.04,1.35,5752.601000000001,5652.335750000001
2013-05-23,5972.85,5996.3,5879.55,5890.85,300911568.0,108077099999.99998,17.96,2.98,1.38,5753.501,5656.161
2013-05-24,5930.85,5935.8,5861.45,5911.65,228195112.0,81170600000.0,18.07,2.99,1.37,5754.847000000001,5660.122
2013-05-27,5917.3,6019.0,5904.75,6005.95,191838009.0,69958700000.0,18.37,3.04,1.35,5758.71,5664.620749999999
2013-05-28,6008.8,6048.3,5983.05,6030.65,211088665.0,74622900000.0,18.42,3.05,1.35,5764.39,5668.942749999999
2013-05-29,6038.05,6038.05,5987.7,6019.85,190375112.0,69010500000.0,18.46,3.04,1.35,5768.723999999999,5672.96975
2013-05-30,5989.55,6043.8,5989.55,6035.55,297081189.0,102065600000.0,18.51,3.05,1.35,5774.061000000001,5677.09125
2013-05-31,6013.5,6015.1,5904.4,5912.6,278026282.0,103087400000.0,18.14,2.99,1.37,5777.571999999999,5680.674249999999
2013-06-03,5922.25,5926.8,5853.45,5877.85,198140561.0,76784600000.0,18.03,2.97,1.38,5782.231,5684.10425
2013-06-04,5880.35,5924.45,5857.4,5867.0,195512657.0,70829400000.0,18.0,2.97,1.38,5787.866,5687.3175
2013-06-05,5855.45,5881.45,5833.5,5872.05,192031283.0,64370600000.00001,18.01,2.97,1.38,5794.316000000001,5690.409000000001
2013-06-06,5842.95,5899.85,5820.6,5866.6,199070262.0,68190200000.00001,18.1,2.97,1.38,5800.786,5693.556
2013-06-07,5847.95,5912.4,5814.35,5822.2,200657157.0,66007800000.0,17.96,2.94,1.39,5806.762000000001,5696.473500000001
2013-06-10,5847.8,5869.9,5787.3,5808.05,181696028.0,60834500000.0,17.93,2.94,1.4,5812.298000000001,5699.082749999999
2013-06-11,5778.9,5796.7,5708.85,5716.7,283651025.0,89217300000.0,17.64,2.89,1.42,5815.054,5701.288500000001
2013-06-12,5697.85,5713.6,5661.2,5680.25,277720059.0,88350100000.0,17.52,2.87,1.43,5816.56,5703.315250000001
2013-06-13,5629.4,5652.3,5605.3,5615.6,222570923.0,73089700000.0,17.33,2.84,1.44,5815.806,5705.149
2013-06-14,5662.45,5729.6,5659.15,5719.65,195154695.0,67773400000.0,17.65,2.89,1.42,5818.587,5707.6945000000005
2013-06-17,5730.55,5769.15,5683.3,5764.7,171741412.0,60341300000.0,17.87,2.92,1.41,5824.1810000000005,5710.561750000001
2013-06-18,5757.7,5784.6,5729.05,5738.05,220214141.0,65661400000.0,17.57,2.9,1.41,5829.609,5713.504750000001
2013-06-19,5730.15,5756.55,5709.8,5751.35,218289686.0,66002200000.0,17.62,2.91,1.41,5835.420999999999,5716.39275
2013-06-20,5686.05,5686.05,5581.6,5589.15,283346847.0,90633000000.0,17.13,2.83,1.45,5838.9220000000005,5718.707
2013-06-21,5571.8,5615.1,5548.25,5588.65,284457712.0,89833600000.0,17.12,2.83,1.45,5841.191999999999,5721.045
2013-06-24,5561.5,5561.55,5482.65,5504.05,268380863.0,80179100000.0,16.89,2.79,1.47,5841.135,5722.837
2013-06-25,5519.95,5572.25,5477.55,5518.55,290288924.0,88785700000.0,16.94,2.79,1.47,5842.36,5724.926000000001
2013-06-26,5539.75,5545.9,5492.65,5500.15,245098784.0,78086500000.0,16.88,2.78,1.47,5842.592,5726.8525
2013-06-27,5558.7,5596.95,5536.8,5583.95,351703010.0,117048799999.99998,17.16,2.81,1.46,5842.246,5728.7302500000005
2013-06-28,5648.7,5745.3,5648.7,5736.3,323030922.0,119830800000.0,17.63,2.86,1.42,5844.897,5731.2815
2013-07-01,5731.6,5813.2,5727.75,5809.0,250390707.0,79938200000.0,17.87,2.89,1.4,5847.205,5734.15975
2013-07-02,5798.15,5814.2,5763.15,5768.3,245943587.0,78195200000.0,17.75,2.87,1.41,5847.579000000001,5736.721
2013-07-03,5725.25,5725.25,5671.55,5681.5,252020244.0,76777900000.0,17.48,2.8,1.42,5846.253000000001,5738.675
2013-07-04,5705.9,5752.5,5692.6,5741.15,273876621.0,79969200000.0,17.67,2.82,1.42,5844.665,5740.9285
2013-07-05,5793.15,5805.85,5757.35,5767.8,205998267.0,63360300000.0,17.75,2.83,1.41,5844.432,5742.6885
2013-07-08,5734.65,5741.65,5681.5,5720.75,251391333.0,71764400000.0,17.62,2.81,1.42,5842.518999999999,5744.0205000000005
2013-07-09,5743.95,5775.85,5743.95,5771.85,215130740.0,68504900000.0,17.77,2.83,1.41,5841.032000000001,5745.59575
2013-07-10,5783.15,5792.85,5719.55,5732.4,208220168.0,67933800000.0,17.65,2.81,1.42,5837.333,5747.169250000001
2013-07-11,5804.3,5854.0,5804.0,5838.0,195175908.0,66147800000.0,17.98,2.86,1.39,5836.717,5748.6317500000005
2013-07-12,5895.85,5913.5,5851.2,5905.0,207088824.0,85792900000.00002,18.18,2.9,1.37,5836.8679999999995,5750.4935
2013-07-15,5889.0,5936.75,5880.9,5930.8,195428381.0,64307000000.0,18.25,2.91,1.37,5836.14,5752.4445000000005
2013-07-16,5836.8,5866.55,5818.6,5856.2,273692685.0,82743600000.0,18.02,2.87,1.39,5833.528999999999,5754.0644999999995
2013-07-17,5873.55,5890.55,5820.65,5865.15,335239935.0,113197000000.0,18.04,2.88,1.38,5831.472,5755.754499999999
2013-07-18,5876.75,5944.5,5871.2,5932.95,278871855.0,101076400000.0,18.21,2.91,1.37,5829.883000000001,5757.5005
2013-07-19,5952.2,5955.2,5911.35,5919.4,258493391.0,100728799999.99998,18.17,2.9,1.37,5827.767999999999,5759.0875
2013-07-22,5898.9,5952.35,5896.25,5919.55,196664514.0,69426500000.0,18.16,2.91,1.37,5828.036000000001,5760.59575
2013-07-23,5948.95,5978.25,5948.95,5962.85,223088701.0,76502600000.0,18.26,2.94,1.36,5828.861,5762.05175
2013-07-24,5919.3,5932.8,5847.2,5873.0,261108684.0,92860600000.0,17.97,2.89,1.38,5825.02,5763.250249999999
2013-07-25,5854.5,5872.0,5788.1,5797.15,360178107.0,116920800000.0,17.66,2.85,1.39,5819.146000000001,5764.3975
2013-07-26,5826.6,5833.15,5751.1,5771.5,287104679.0,92297900000.00002,17.56,2.84,1.4,5812.329000000001,5765.272000000001
2013-07-29,5755.35,5765.9,5710.1,5715.4,248484895.0,68210600000.00001,17.3,2.77,1.44,5805.102999999999,5766.130499999999
2013-07-30,5719.1,5739.8,5627.3,5633.75,270558371.0,79520700000.0,17.05,2.7,1.46,5797.090999999999,5766.30025
2013-07-31,5617.45,5632.35,5551.65,5623.8,385510321.0,118422000000.0,17.0,2.69,1.46,5789.303999999999,5766.55375
2013-08-01,5655.55,5689.05,5554.0,5598.45,358613944.0,100255100000.0,16.94,2.68,1.47,5783.456,5766.65125
2013-08-02,5621.4,5632.35,5513.35,5545.85,354685346.0,89956400000.0,16.76,2.66,1.48,5776.14,5766.687000000001
2013-08-05,5552.6,5585.65,5528.6,5558.2,304057259.0,75569700000.0,16.84,2.66,1.48,5767.185,5766.7285
2013-08-06,5535.2,5535.2,5399.25,5419.05,345336085.0,86937099999.99998,16.41,2.6,1.52,5754.953,5765.7925
2013-08-07,5425.7,5452.0,5373.5,5410.85,352812107.0,99351100000.0,16.32,2.59,1.52,5742.773,5764.98375
2013-08-08,5402.55,5465.0,5402.55,5455.55,294620937.0,87569400000.0,16.46,2.61,1.51,5731.172999999999,5764.255
2013-08-12,5495.3,5532.55,5447.2,5504.4,289986830.0,90435200000.0,16.55,2.64,1.49,5723.009,5763.895
2013-08-13,5493.25,5598.05,5474.65,5593.35,323016958.0,93585200000.0,16.84,2.68,1.47,5717.319,5763.9225
2013-08-14,5608.35,5645.6,5590.65,5635.45,324767435.0,90732900000.00002,16.95,2.7,1.46,5712.688,5764.383999999999
2013-08-16,5598.05,5604.4,5395.95,5406.5,370187757.0,113527900000.00002,16.32,2.59,1.52,5703.3769999999995,5763.720249999999
2013-08-19,5393.6,5393.6,5257.1,5309.1,334643554.0,91798700000.00002,15.16,2.54,1.55,5692.227,5762.885
2013-08-20,5250.05,5305.75,5205.65,5290.15,373187039.0,103370800000.0,15.11,2.53,1.56,5681.585999999999,5761.81975
2013-08-21,5379.75,5390.5,5165.75,5196.7,397997031.0,115445200000.0,14.84,2.49,1.58,5669.359,5760.1452500000005
2013-08-22,5174.85,5303.6,5145.7,5293.45,418706322.0,119299700000.0,15.12,2.53,1.55,5660.894,5758.7035
2013-08-23,5315.0,5363.6,5270.4,5357.35,363396503.0,102459000000.0,15.3,2.57,1.54,5654.436,5757.559749999999
2013-08-26,5384.5,5413.0,5343.95,5365.45,339392418.0,85501200000.00002,15.32,2.57,1.53,5649.433000000001,5756.360750000001
2013-08-27,5319.6,5319.6,5173.85,5182.5,408411770.0,103152900000.00002,14.79,2.48,1.59,5638.69,5754.048500000001
2013-08-28,5129.7,5200.5,5016.85,5170.9,467271992.0,132609599999.99998,14.76,2.48,1.59,5626.813999999999,5751.764
2013-08-29,5200.25,5304.7,5188.95,5288.3,477923813.0,133227600000.0,15.09,2.53,1.56,5617.819,5750.315750000001
2013-08-30,5289.85,5366.05,5245.35,5348.4,455444593.0,138938100000.0,15.26,2.56,1.54,5609.76,5749.111749999999
2013-09-02,5357.8,5436.85,5357.8,5425.9,302828460.0,78929600000.0,15.48,2.6,1.52,5606.495,5748.363500000001
2013-09-03,5450.4,5454.65,5212.0,5227.7,358550925.0,95865200000.0,14.92,2.5,1.57,5599.276000000001,5746.7685
2013-09-04,5243.3,5338.65,5213.1,5328.05,333008368.0,93445100000.0,15.2,2.55,1.54,5595.755999999999,5745.959
2013-09-05,5426.75,5493.05,5426.75,5465.45,410811730.0,121870900000.0,15.6,2.62,1.51,5594.694,5745.889749999999
2013-09-06,5488.65,5549.65,5440.5,5543.35,366134211.0,110894700000.0,15.82,2.65,1.48,5595.558000000001,5746.228249999999
2013-09-10,5600.55,5752.0,5600.55,5745.6,386847401.0,127414599999.99998,16.51,2.77,1.42,5598.791,5747.377750000001
2013-09-11,5738.25,5780.9,5692.35,5769.35,396905574.0,105870200000.0,16.58,2.78,1.42,5599.452000000001,5748.563500000001
2013-09-12,5787.85,5787.85,5671.6,5705.45,399247639.0,100306500000.0,16.4,2.72,1.44,5597.381000000001,5749.41675
2013-09-13,5685.0,5739.4,5681.05,5708.6,304960064.0,86703500000.0,16.41,2.71,1.44,5596.187,5750.1885
2013-09-16,5786.0,5807.8,5659.6,5699.1,315000112.0,100187000000.0,16.38,2.69,1.45,5596.538999999999,5750.46225
2013-09-17,5683.8,5710.95,5662.7,5704.55,224110868.0,71940500000.0,16.4,2.68,1.45,5595.807000000001,5750.31225
2013-09-18,5724.15,5763.85,5696.05,5750.3,222075570.0,69006500000.0,16.53,2.69,1.48,5595.457,5750.133000000001
2013-09-19,5886.9,5984.45,5886.9,5960.0,456537662.0,150951900000.0,17.13,2.78,1.42,5600.242000000001,5751.004750000001
2013-09-20,5951.0,5974.45,5788.95,5868.55,507693945.0,155532500000.0,16.87,2.72,1.46,5602.1759999999995,5751.32125
2013-09-23,5806.05,5850.3,5739.05,5755.35,315428351.0,92041500000.0,16.54,2.66,1.49,5602.635,5751.016500000001
2013-09-24,5722.6,5801.55,5722.6,5758.2,310007834.0,94931100000.0,16.55,2.64,1.5,5601.039000000001,5750.564249999999
2013-09-25,5765.95,5775.95,5684.55,5746.35,320741019.0,92859800000.0,16.52,2.64,1.54,5597.866000000001,5750.17375
